@relation dataset_001_2000_inst_uniq_14_class

@attribute esfera {municipal,estadual,federal}
@attribute vagas_nivel_fundamental {1,0}
@attribute vagas_nivel_medio {1,0}
@attribute vagas_nivel_superior {1,0}
@attribute vagas_ciencias_exatas_terra {1,0}
@attribute vagas_ciencias_biologicas {1,0}
@attribute vagas_engenharias {1,0}
@attribute vagas_ciencias_saude {1,0}
@attribute vagas_ciencias_agrarias {1,0}
@attribute vagas_ciencias_sociais {1,0}
@attribute vagas_ciencias_humanas {1,0}
@attribute vagas_lingui_letras_artes {1,0}
@attribute outros {1,0}
@attribute has_isencao {1,0}
@attribute has_reserva_deficiente {1,0}
@attribute has_reserva_pnp {1,0}
@attribute tipo_processo_avaliativo {curso_tecnico,residencia,pos_graduacao,graduacao,proficiencia,concurso_publico,reopcao}
@attribute taxa_inscricao numeric
@attribute varios_locais_prova {1,0}
@attribute tipo_cobranca {gru_cobranca,gru_simples}
@attribute reserva_grupos_l {1,0}
@attribute nota_titulos {1,0}
@attribute analise_curricular {1,0}
@attribute has_redacao {1,0}
@attribute has_reserva_servidores {1,0}
@attribute class {faixa_10,faixa_100,faixa_500,faixa_1000,faixa_1700,faixa_2500,faixa_3500,faixa_5000,faixa_7000,faixa_10000,faixa_15000,faixa_20000,faixa_25000,faixa_30000}

@data
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.494883,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.390355,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.532646,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.4563,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.502438,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.393718,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.394501,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.502492,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.542908,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.418666,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.439042,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.421022,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.519991,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.394142,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.503442,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.492747,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.499356,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.390934,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.526395,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.45672,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.502993,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.427581,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.392876,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.529229,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.505595,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.398712,1,gru_cobranca,0,0,0,1,0,faixa_30000
estadual,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,concurso_publico,0.453272,1,gru_cobranca,0,0,0,1,0,faixa_30000
federal,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,curso_tecnico,0.192672,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,curso_tecnico,0.182894,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,curso_tecnico,0.323854,1,gru_cobranca,0,0,0,0,0,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,concurso_publico,0.338376,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,residencia,0.496448,0,gru_cobranca,0,0,0,0,1,faixa_1000
federal,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,concurso_publico,0.229449,0,gru_cobranca,0,0,0,0,0,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,concurso_publico,0.470157,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,residencia,1,0,gru_cobranca,0,0,0,0,0,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,concurso_publico,0.097362,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,residencia,1,0,gru_cobranca,0,0,0,0,0,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,concurso_publico,0.356814,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,residencia,1,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,residencia,0.784794,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,residencia,0.496448,0,gru_cobranca,0,0,0,0,1,faixa_1000
federal,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,residencia,0.787127,0,gru_cobranca,0,0,0,0,1,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,concurso_publico,0.498832,0,gru_cobranca,0,0,0,0,0,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,concurso_publico,0.571004,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,curso_tecnico,0.271691,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,curso_tecnico,0.26901,1,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,concurso_publico,0.456149,0,gru_cobranca,0,0,0,0,0,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,concurso_publico,0.557115,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,residencia,0.689074,0,gru_cobranca,0,0,0,0,1,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,concurso_publico,0.488437,0,gru_cobranca,0,0,0,0,0,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,concurso_publico,0.349638,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,residencia,0.988943,0,gru_cobranca,0,0,0,0,1,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,concurso_publico,0.223463,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,residencia,0.943306,0,gru_cobranca,0,0,0,0,1,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,concurso_publico,0.290593,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,residencia,0.875076,0,gru_cobranca,0,0,0,0,1,faixa_1000
federal,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,residencia,0.603746,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,residencia,0.936874,0,gru_cobranca,0,0,0,0,1,faixa_1000
federal,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,residencia,0.992274,0,gru_cobranca,0,0,0,0,1,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,concurso_publico,0.495953,0,gru_cobranca,0,0,0,0,0,faixa_1000
municipal,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,concurso_publico,0.206744,0,gru_cobranca,0,0,0,0,0,faixa_1000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,curso_tecnico,0.192351,0,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.192334,1,gru_simples,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.168417,1,gru_simples,0,0,0,0,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,curso_tecnico,0.335241,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,concurso_publico,0.400001,0,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,curso_tecnico,0.400278,1,gru_cobranca,0,0,0,1,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.198303,1,gru_simples,0,0,0,0,0,faixa_5000
federal,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,concurso_publico,0.354379,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,curso_tecnico,0.429459,1,gru_cobranca,0,0,0,1,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,curso_tecnico,0.225979,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.24666,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.1667,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,curso_tecnico,0.260685,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,graduacao,0.318863,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.240239,1,gru_simples,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.1667,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.237713,1,gru_simples,0,0,0,0,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,curso_tecnico,0.379427,1,gru_cobranca,0,0,0,1,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,curso_tecnico,0.360231,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.174988,1,gru_simples,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.189136,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,curso_tecnico,0.337657,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,graduacao,0.299196,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,curso_tecnico,0.401281,1,gru_cobranca,0,0,0,1,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.214459,1,gru_simples,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.374409,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,curso_tecnico,0.40422,1,gru_cobranca,0,0,0,1,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,curso_tecnico,0.249327,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.266439,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.1667,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,curso_tecnico,0.312723,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.172243,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.22095,1,gru_simples,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.1667,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,graduacao,0.188744,1,gru_cobranca,0,0,0,0,0,faixa_5000
federal,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,curso_tecnico,0.393767,1,gru_cobranca,0,0,0,1,0,faixa_5000
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,curso_tecnico,0.014348,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,proficiencia,0.501149,0,gru_cobranca,0,0,0,0,1,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,curso_tecnico,0.163417,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,concurso_publico,0.389598,0,gru_cobranca,0,0,0,0,0,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,curso_tecnico,0.036677,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,curso_tecnico,0.1667,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,curso_tecnico,0.12916,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,proficiencia,0.588738,0,gru_cobranca,0,0,0,0,1,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,proficiencia,0.748194,0,gru_cobranca,0,0,0,0,1,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,curso_tecnico,0.027788,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,concurso_publico,0.750779,0,gru_cobranca,0,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,curso_tecnico,0,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,curso_tecnico,0.105846,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,curso_tecnico,0.056518,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,curso_tecnico,0,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,curso_tecnico,0.085409,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,curso_tecnico,0.032894,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,curso_tecnico,0,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,concurso_publico,0.928059,0,gru_cobranca,0,0,0,0,0,faixa_100
federal,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,concurso_publico,0.895967,0,gru_cobranca,0,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,curso_tecnico,0.075918,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,proficiencia,0.326168,0,gru_cobranca,0,0,0,0,1,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,curso_tecnico,0.151639,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,concurso_publico,0.499927,0,gru_cobranca,0,0,0,0,0,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,curso_tecnico,0.073636,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,curso_tecnico,0.159003,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,curso_tecnico,0.098517,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,curso_tecnico,0.174647,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,proficiencia,0.585256,0,gru_cobranca,0,0,0,0,1,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,curso_tecnico,0.076772,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,concurso_publico,0.308417,0,gru_cobranca,0,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,curso_tecnico,0.07635,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,curso_tecnico,0.158889,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,curso_tecnico,0.057515,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,curso_tecnico,0.0565,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,curso_tecnico,0.085568,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,curso_tecnico,0.027855,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,curso_tecnico,0,0,gru_simples,1,0,0,0,0,faixa_100
federal,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,concurso_publico,0.436661,0,gru_cobranca,0,0,0,0,0,faixa_100
federal,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,concurso_publico,0.670842,0,gru_cobranca,0,0,0,0,0,faixa_100
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.168682,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.421321,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.420408,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.457377,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.427202,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.26073,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.420942,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.414841,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.178191,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.476784,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.218698,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.451844,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.419373,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.415831,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.312629,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.36835,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.417054,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.311589,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.305182,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.452167,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.212217,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.419338,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.420299,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.456242,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.426559,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.279481,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.420434,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.417809,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.195746,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.463116,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.279793,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.474773,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.413472,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.418561,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.394306,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.371537,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.418152,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.318531,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.18899,0,gru_cobranca,0,0,0,0,0,faixa_3500
municipal,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,concurso_publico,0.42363,0,gru_cobranca,0,0,0,0,0,faixa_3500
federal,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,concurso_publico,0.356144,0,gru_cobranca,0,0,0,1,0,faixa_20000
federal,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,concurso_publico,0.386244,0,gru_cobranca,0,0,0,1,0,faixa_20000
federal,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,concurso_publico,0.3437,0,gru_cobranca,0,0,0,1,0,faixa_20000
federal,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,concurso_publico,0.380887,0,gru_cobranca,0,0,0,1,0,faixa_20000
federal,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,concurso_publico,0.377249,0,gru_cobranca,0,0,0,1,0,faixa_20000
federal,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,concurso_publico,0.367168,0,gru_cobranca,0,0,0,1,0,faixa_20000
federal,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,concurso_publico,0.367807,0,gru_cobranca,0,0,0,1,0,faixa_20000
federal,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,concurso_publico,0.353693,0,gru_cobranca,0,0,0,1,0,faixa_20000
federal,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,concurso_publico,0.380288,0,gru_cobranca,0,0,0,1,0,faixa_20000
